
 Daxpy product:
   Blaze [MFlop/s]:
     10000       4404.03
   N=10000, steps=439381
     Blaze       = 1        (1.99536)
/threads{locality#0/total}/idle-rate,1,6.616169,[s],6674,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,6.616162,[s],9998,[0.01%]
/threads{locality#0/pool#default/worker-thread#1}/idle-rate,1,6.616078,[s],9998,[0.01%]
/threads{locality#0/pool#default/worker-thread#2}/idle-rate,1,6.616088,[s],7222,[0.01%]
/threads{locality#0/pool#default/worker-thread#3}/idle-rate,1,6.616183,[s],26,[0.01%]
/threads{locality#0/total}/time/average,1,6.616060,[s],7.61453e+07,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,1,6.616177,[s],51025,[ns]
/threads{locality#0/pool#default/worker-thread#1}/time/average,1,6.616183,[s],35283,[ns]
/threads{locality#0/pool#default/worker-thread#2}/time/average,1,6.616070,[s],96759,[ns]
/threads{locality#0/pool#default/worker-thread#3}/time/average,1,6.616191,[s],4.36287e+08,[ns]
/threads{locality#0/total}/time/cumulative-overhead,1,6.616080,[s],1.96978e+10,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,1,6.616206,[s],6.56051e+09,[ns]
/threads{locality#0/pool#default/worker-thread#1}/time/cumulative-overhead,1,6.616204,[s],6.56052e+09,[ns]
/threads{locality#0/pool#default/worker-thread#2}/time/cumulative-overhead,1,6.616090,[s],6.55957e+09,[ns]
/threads{locality#0/pool#default/worker-thread#3}/time/cumulative-overhead,1,6.616220,[s],1.72445e+07,[ns]
/threads{locality#0/total}/count/cumulative,1,6.616224,[s],96
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,1,6.616101,[s],25
/threads{locality#0/pool#default/worker-thread#1}/count/cumulative,1,6.616223,[s],35
/threads{locality#0/pool#default/worker-thread#2}/count/cumulative,1,6.616110,[s],24
/threads{locality#0/pool#default/worker-thread#3}/count/cumulative,1,6.616114,[s],15
/threads{locality#0/total}/time/average-overhead,1,6.616236,[s],1.95029e+08,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,1,6.616247,[s],2.62422e+08,[ns]
/threads{locality#0/pool#default/worker-thread#1}/time/average-overhead,1,6.616251,[s],1.77312e+08,[ns]
/threads{locality#0/pool#default/worker-thread#2}/time/average-overhead,1,6.616247,[s],2.62384e+08,[ns]
/threads{locality#0/pool#default/worker-thread#3}/time/average-overhead,1,6.616132,[s],1.14964e+06,[ns]
